etotapx4,etotapx*1000,bls_urbn,cutenure,educ_ref,inclass,marital1,region,vehq,fam_size,fincatax,fincatax*1000,age_ref,num_auto,renteqvx,inc_rank,no_earnr
9.6274,9627.4,2,1,14,6,5,4,3,2,34.796,34796,53,0,753,0.4274,2
14.6755,14675.5,1,1,15,9,5,3,2,2,58.4,58400,27,2,800,0.693,2
7.4347,7434.7,1,1,13,6,2,3,1,2,35.347,35347,75,0,400,0.4234,0
3.761,3761,1,2,12,5,1,2,2,2,20.399,20399,76,1,1200,0.2362,0
18.7812,18781.2,1,2,16,9,1,4,6,2,59.792,59792,64,2,2000,0.6577,0
32.287629,32287.629,1,1,17,9,1,3,3,4,284,284000,47,2,2500,0.9895,2
27.983515,27983.515,2,1,12,9,1,3,4,4,150,150000,43,0,1700,0.9342,2
25.66825,25668.25,1,2,13,5,2,3,1,1,22.172,22172,64,1,1500,0.2573,1
9.777,9777,1,1,10,5,1,2,2,5,36.3,36300,44,0,900,0.3273,1
6.551,6551,2,1,12,2,5,2,1,3,7.237,7237,33,0,500,0.061,1
12.636,12636,1,1,14,9,1,2,2,3,73.911,73911,29,1,1500,0.762,2
11.56175,11561.75,1,1,12,7,1,2,2,6,53.993,53993,37,0,1400,0.5389,2
10.32165,10321.65,1,1,11,9,1,3,1,3,75.85,75850,52,0,1100,0.7335,2
16.956,16956,1,1,16,8,1,1,2,2,50.758,50758,48,0,1400,0.6006,2
81.304615,81304.615,2,2,14,9,1,2,8,2,87.927,87927,53,2,1200,0.8002,2
13.5877,13587.7,1,1,17,4,5,4,2,1,15.195,15195,65,1,775,0.166,1
10.16575,10165.75,1,2,10,8,1,3,4,2,47.375,47375,51,0,400,0.5644,2
9.8692,9869.2,1,2,10,4,2,3,0,4,18.758,18758,87,0,1300,0.2145,0
8.7212,8721.2,1,2,12,6,3,4,0,1,24.46,24460,75,0,1436,0.2681,0
21.9045,21904.5,1,1,15,9,1,4,4,5,92,92000,36,1,1800,0.8087,2
7.05125,7051.25,1,2,12,4,1,3,2,2,17.12,17120,59,1,600,0.1942,1
12.23475,12234.75,1,1,13,9,1,3,2,2,68.284,68284,48,2,1200,0.7438,2
7.9362,7936.2,1,2,12,5,2,1,1,1,22.805,22805,77,1,500,0.2638,1
3.511133,3511.133,1,2,15,4,2,1,1,1,14.623,14623,73,0,3000,0.1755,0
37.937876,37937.876,1,1,13,9,1,3,3,5,137.674,137674,45,1,1786,0.9103,2
6.5678,6567.8,1,1,13,6,1,3,6,2,37.291,37291,48,4,1600,0.4145,1
8.104933,8104.933,1,1,11,8,1,1,1,2,54.658,54658,70,0,1800,0.5872,0
8.900033,8900.033,1,1,13,8,1,4,3,2,62.125,62125,51,1,800,0.6454,2
4.055867,4055.867,1,1,13,7,1,3,2,4,23.254,23254,65,2,742,0.2697,1
2.667133,2667.133,1,1,12,5,3,3,1,1,20.721,20721,70,1,700,0.2403,0
26.402833,26402.833,1,1,16,9,1,4,2,4,150,150000,37,0,2500,0.9344,1
21.813833,21813.833,1,1,15,9,1,4,3,2,129.255,129255,52,1,1852,0.9125,2
6.067633,6067.633,2,1,12,5,3,3,3,1,22.374,22374,60,1,300,0.2591,0
13.6061,13606.1,1,2,12,8,1,1,6,4,73.125,73125,66,2,700,0.6875,4
8.922543,8922.543,1,1,16,9,3,1,1,1,35,35000,63,1,1500,0.4099,1
21.685867,21685.867,1,2,15,9,1,3,5,3,156,156000,56,2,850,0.9434,3
11.836833,11836.833,1,1,14,9,1,2,3,5,66.73,66730,40,1,1600,0.6917,2
3.573633,3573.633,1,2,15,5,5,3,2,1,21.787,21787,67,1,900,0.2517,1
4.195667,4195.667,1,1,12,1,5,1,0,3,1.125,1125,54,0,650,0.0131,0
9.175633,9175.633,1,1,15,8,1,4,2,2,63.685,63685,24,2,1200,0.6802,2
9.263543,9263.543,1,2,15,9,1,4,2,2,292.304,292304,59,2,2000,0.9826,1
17.840867,17840.867,1,1,13,9,1,2,6,3,157.503,157503,66,3,1500,0.9425,1
10.2211,10221.1,1,2,11,9,4,2,2,6,156.6,156600,45,1,734,0.9431,5
6.8905,6890.5,1,2,15,9,5,1,0,2,85.089,85089,26,0,3000,0.7809,2
21.144667,21144.667,1,1,13,9,1,3,2,4,174.1,174100,32,1,2600,0.9562,1
17.296143,17296.143,1,2,17,9,1,1,4,2,24.1,24100,63,4,5039,0.2874,2
8.912667,8912.667,1,1,13,7,3,3,1,2,38.9,38900,49,1,575,0.5002,1
25.575043,25575.043,1,1,15,9,1,2,2,3,264.566,264566,35,1,989,0.9651,2
10.028167,10028.167,1,1,12,9,1,1,2,3,109.45,109450,50,1,2500,0.8654,2
17.725433,17725.433,1,1,15,9,1,2,3,3,111.08,111080,43,3,1500,0.8823,3
9.094167,9094.167,1,1,13,8,3,1,1,1,49.325,49325,55,1,750,0.6175,1
7.1466,7146.6,1,2,15,9,1,2,2,2,80.539,80539,87,0,2000,0.759,0
14.145667,14145.667,1,1,13,9,1,2,3,2,104.799,104799,53,0,1500,0.8791,2
8.0855,8085.5,1,1,14,6,1,2,2,5,54.642,54642,25,1,800,0.4396,2
9.4995,9499.5,1,1,15,8,1,2,4,4,45.36,45360,39,1,1200,0.5546,2
9.039167,9039.167,1,1,12,8,3,3,3,1,46.213,46213,42,1,750,0.5806,1
9.2283,9228.3,1,1,13,8,5,4,2,1,53.755,53755,67,0,1200,0.5722,1
7.7273,7727.3,1,2,13,9,5,1,2,2,48.431,48431,63,2,1546,0.7308,1
1.916467,1916.467,1,2,10,3,5,4,0,1,12.239,12239,65,0,1677,0.1221,0
13.72001,13720.01,1,1,16,9,3,4,0,2,107.178,107178,68,0,2000,0.8456,1
3.802133,3802.133,1,2,13,7,3,3,2,1,14.523,14523,67,1,250,0.1569,0
7.460733,7460.733,1,1,16,9,1,4,2,4,45,45000,37,1,1450,0.5087,2
2.649767,2649.767,2,1,12,5,3,3,3,2,27.682,27682,67,0,600,0.3235,0
5.800333,5800.333,1,1,12,5,1,2,3,2,-20.211,-20211,43,1,750,0.3098,2
10.470833,10470.833,1,1,15,9,1,1,1,3,110,110000,60,1,1950,0.8661,2
2.844333,2844.333,1,2,13,5,1,4,3,2,22.08,22080,54,0,1400,0.2563,0
9.7203,9720.3,1,2,13,9,1,2,2,2,37.662,37662,73,2,1500,0.4373,2
16.767543,16767.543,1,1,12,9,1,2,5,5,150,150000,44,0,1824,0.932,1
8.9285,8928.5,1,1,16,9,1,2,2,2,228.708,228708,28,0,1200,0.9618,2
45.921086,45921.086,1,1,17,9,1,1,2,2,284.389,284389,49,0,3000,0.9899,2
7.908467,7908.467,1,1,13,4,2,3,1,1,15.6,15600,87,0,900,0.1716,0
10.444833,10444.833,2,1,14,7,1,3,6,2,36.816,36816,53,1,500,0.5446,2
29.172574,29172.574,1,2,16,9,1,1,10,2,163.679,163679,57,3,2000,0.9863,2
12.6085,12608.5,1,1,13,9,1,3,3,4,94,94000,31,0,1300,0.7959,2
8.509476,8509.476,1,2,12,9,1,3,2,2,37.04,37040,78,1,1100,0.4327,2
14.270167,14270.167,2,1,14,9,1,3,3,2,91.443,91443,56,2,750,0.8069,2
5.279767,5279.767,1,2,13,7,1,1,2,2,44.724,44724,69,1,500,0.5037,0
3.206933,3206.933,1,2,14,5,1,2,1,2,20.398,20398,80,1,600,0.2357,0
1.833133,1833.133,1,2,13,3,2,3,0,1,13.908,13908,87,0,1000,0.1463,0
5.8335,5833.5,1,1,12,5,5,3,1,1,37.33,37330,36,1,800,0.3389,1
13.309736,13309.736,1,1,16,9,5,3,1,1,98.596,98596,53,1,1300,0.9415,1
10.6985,10698.5,1,1,15,8,1,3,3,2,59.009,59009,32,0,1200,0.6663,2
5.1347,5134.7,1,1,14,9,1,3,2,3,75,75000,31,2,1100,0.7232,2
1.660633,1660.633,1,2,11,3,2,1,1,1,11.429,11429,71,1,1313,0.1093,0
13.203167,13203.167,1,2,13,9,3,4,3,2,60.319,60319,50,0,1700,0.6886,1
4.061467,4061.467,1,2,13,9,1,3,1,2,25,25000,62,0,900,0.2944,0
8.2075,8207.5,1,1,14,8,5,3,1,2,68.752,68752,32,1,1500,0.6838,1
36.367807,36367.807,1,2,15,9,3,3,2,2,239.82,239820,56,1,1400,0.9804,2
25.741,25741,1,2,16,9,1,1,2,5,112.45,112450,47,2,2000,0.8815,2
7.765267,7765.267,1,2,14,9,1,4,2,2,67.32,67320,75,1,1528,0.7019,0
17.05021,17050.21,1,1,17,9,3,3,2,2,174.8,174800,58,1,1300,0.9599,2
2.3465,2346.5,1,2,12,4,3,3,1,1,14.062,14062,58,1,300,0.163,1
3.001833,3001.833,2,1,13,5,3,2,1,2,28.19,28190,44,1,600,0.2577,1
12.432833,12432.833,1,1,16,9,1,4,2,3,110,110000,33,1,2000,0.8652,2
11.9958,11995.8,1,1,16,9,1,2,1,1,75.172,75172,66,0,1887,0.7269,1
4.535133,4535.133,1,2,12,5,3,3,1,1,23.649,23649,57,0,640,0.2752,0
7.628833,7628.833,1,1,12,9,3,1,3,3,79.78,79780,50,2,800,0.7271,3
5.156167,5156.167,1,1,15,5,3,2,1,1,26.853,26853,40,0,750,0.2912,1
32.782876,32782.876,1,1,16,9,1,4,2,2,297.952,297952,34,1,5039,0.949,1
2.9166,2916.6,1,2,12,5,1,3,1,2,21.598,21598,82,1,800,0.2494,0
7.819967,7819.967,1,1,13,4,3,4,1,1,5.86,5860,80,1,2000,0.0492,1
12.197333,12197.333,1,1,16,9,1,4,2,2,120.5,120500,31,2,1000,0.881,2
6.912667,6912.667,1,2,12,7,1,4,2,4,42.066,42066,48,1,2370,0.4657,2
6.0474,6047.4,1,1,14,8,1,3,3,3,49.6,49600,52,2,700,0.5475,3
9.592,9592,1,1,17,8,1,2,3,2,63.041,63041,31,1,1700,0.6808,2
11.337667,11337.667,1,1,13,9,1,3,2,4,99.148,99148,44,0,2000,0.8314,2
5.648333,5648.333,1,1,13,5,1,3,2,2,24.666,24666,77,0,1000,0.3163,0
3.453667,3453.667,1,2,13,1,5,2,1,1,2.225,2225,61,1,600,0.0241,0
3.859333,3859.333,1,2,13,1,1,3,3,2,-16.312,-16312,49,1,2000,0.0016,2
4.1626,4162.6,1,2,16,9,1,2,2,2,141.558,141558,76,2,1009,0.874,0
41.426414,41426.414,1,1,16,9,1,1,1,4,409.604,409604,43,1,5039,0.9949,2
16.884333,16884.333,1,2,14,9,1,1,4,5,86.148,86148,37,0,650,0.8132,2
10.883167,10883.167,1,2,13,9,1,4,2,4,89,89000,36,0,5039,0.7962,2
16.20611,16206.11,1,2,15,9,1,3,2,2,244.092,244092,74,1,5039,0.981,2
9.659667,9659.667,1,1,15,9,1,3,0,3,140.3,140300,38,0,1800,0.9177,2
8.619133,8619.133,1,1,15,6,3,1,7,2,35.474,35474,62,1,1000,0.4276,1
6.897433,6897.433,1,2,16,8,1,4,4,2,17.999,17999,71,1,1700,0.2054,0
32.471043,32471.043,1,1,16,9,1,1,5,2,248.745,248745,53,2,1524,0.9816,2
3.3718,3371.8,1,2,12,4,2,1,1,1,15.051,15051,67,1,1512,0.1644,0
11.3155,11315.5,1,1,12,9,1,4,7,3,85.539,85539,35,1,1326,0.8123,3
12.901167,12901.167,1,1,12,9,3,4,2,2,125.159,125159,32,1,2000,0.902,2
9.0444,9044.4,1,1,14,9,2,2,2,3,37.732,37732,65,0,1000,0.5989,3
15.09521,15095.21,1,1,15,9,1,1,2,4,220,220000,56,0,5039,0.9751,2
13.692633,13692.633,1,2,13,9,1,3,2,6,175.488,175488,56,1,900,0.967,6
10.040833,10040.833,1,1,12,7,5,3,2,7,47.809,47809,44,1,400,0.5295,2
5.6493,5649.3,1,2,13,6,1,4,2,2,38.631,38631,66,0,1500,0.445,1
11.1181,11118.1,1,1,14,9,1,1,2,6,40,40000,36,0,1200,0.3947,2
10.534,10534,1,1,14,9,5,2,3,1,106.75,106750,35,1,1400,0.8572,1
16.379038,16379.038,1,1,15,9,1,4,2,3,215,215000,52,1,5039,0.9737,2
10.588833,10588.833,1,1,14,9,4,1,5,4,78.948,78948,44,2,1000,0.7664,3
5.781167,5781.167,1,2,12,8,3,3,1,1,54.463,54463,62,0,600,0.6199,1
2.6231,2623.1,1,2,13,1,1,3,2,2,4.785,4785,81,1,1500,0.0423,0
9.9935,9993.5,1,1,16,9,1,3,1,2,73.281,73281,30,0,1200,0.7393,2
10.275833,10275.833,1,1,15,9,1,3,2,4,77.043,77043,50,0,2000,0.7471,2
8.926667,8926.667,1,1,15,9,1,2,3,4,103,103000,45,1,1153,0.8469,2
5.385667,5385.667,1,1,13,7,5,2,3,1,41.453,41453,52,1,1811,0.4713,0
9.903333,9903.333,1,1,15,8,1,3,3,4,57.571,57571,39,0,1800,0.6295,1
17.377167,17377.167,1,2,15,8,1,1,2,2,65.048,65048,63,1,1200,0.6623,1
16.944667,16944.667,1,1,15,9,1,1,2,4,120,120000,34,1,2231,0.8871,1
7.4397,7439.7,1,1,14,8,1,2,2,4,58,58000,47,1,1500,0.6169,2
12.802433,12802.433,1,1,16,9,1,3,2,2,89.4,89400,51,1,1719,0.7971,2
5.741233,5741.233,1,1,12,9,3,2,3,4,74.59,74590,49,2,600,0.7608,3
7.1066,7106.6,1,2,12,6,1,2,1,2,35.232,35232,82,1,1088,0.4055,0
17.704167,17704.167,1,1,12,9,1,1,2,4,151.995,151995,46,1,3000,0.94,2
7.894967,7894.967,1,2,10,6,2,2,2,2,30.628,30628,77,0,1200,0.4143,0
14.61871,14618.71,1,1,12,9,1,3,5,4,70,70000,43,0,1300,0.6904,2
9.761167,9761.167,1,1,15,9,1,4,3,2,75,75000,65,1,1650,0.7215,1
82.628376,82628.376,1,2,15,9,1,1,2,2,374.304,374304,58,0,5039,0.9921,2
4.142,4142,1,1,14,9,3,4,2,1,89.399,89399,65,1,1200,0.7969,0
9.2065,9206.5,2,1,12,8,1,3,2,4,59.728,59728,34,0,500,0.6391,2
2.4366,2436.6,1,2,10,2,1,3,1,2,8.8,8800,49,0,400,0.0764,1
23.195543,23195.543,1,1,15,9,1,4,2,7,150,150000,33,1,2326,0.93,1
11.528876,11528.876,2,1,13,9,5,3,6,3,88.2,88200,36,1,1000,0.7926,2
9.493333,9493.333,1,2,13,8,1,1,1,2,55.246,55246,52,1,600,0.6415,2
9.669033,9669.033,1,1,13,8,5,1,2,4,62.843,62843,31,2,800,0.6344,3
4.606667,4606.667,1,2,13,5,1,2,1,1,29,29000,42,1,400,0.3268,1
4.607267,4607.267,1,2,12,1,1,3,1,2,-61.113,-61113,78,0,1500,0.0014,1
3.217133,3217.133,2,2,12,3,2,2,1,1,14.039,14039,77,0,600,0.1493,0
6.820133,6820.133,1,2,10,7,5,3,2,2,40.71,40710,82,1,500,0.5029,1
3.0288,3028.8,2,2,13,7,2,3,2,1,42.719,42719,78,1,300,0.5454,0
4.124333,4124.333,1,2,11,4,1,2,2,2,15.944,15944,56,1,350,0.197,1
5.614167,5614.167,1,2,15,7,1,3,2,2,43.466,43466,42,1,800,0.5224,2
12.099933,12099.933,1,1,12,8,1,2,2,6,56.24,56240,35,0,1000,0.5686,2
5.853667,5853.667,1,1,14,8,1,3,3,3,49.585,49585,37,2,800,0.5892,1
4.5606,4560.6,1,1,11,4,1,3,2,2,18.237,18237,68,1,800,0.2117,0
16.066167,16066.167,1,1,17,9,1,3,6,4,127.101,127101,49,3,1500,0.8854,3
5.634933,5634.933,1,1,16,5,1,2,1,2,23.518,23518,78,1,1500,0.2708,0
4.093933,4093.933,1,2,11,3,1,3,2,2,13.105,13105,68,2,800,0.137,0
15.0995,15099.5,1,1,17,9,1,1,2,4,160.8,160800,40,2,2000,0.9445,2
5.468267,5468.267,1,2,11,6,1,2,1,2,30.122,30122,81,1,300,0.35,0
14.123167,14123.167,1,1,15,9,1,4,4,5,139.18,139180,45,1,1500,0.9127,3
4.446667,4446.667,1,2,12,8,1,1,2,2,31.643,31643,87,2,1726,0.3657,0
3.430167,3430.167,1,2,12,4,1,3,1,5,17.813,17813,66,1,450,0.2077,0
14.0281,14028.1,1,1,15,9,1,4,1,3,151.7,151700,36,0,2000,0.9312,2
4.533267,4533.267,1,2,13,5,1,3,3,2,29.399,29399,87,1,1069,0.3391,0
17.270876,17270.876,1,1,17,9,1,1,2,3,292.304,292304,54,1,1000,0.9463,1
12.534833,12534.833,1,1,17,7,1,4,4,4,50.586,50586,62,2,2300,0.5117,1
7.864667,7864.667,1,2,13,9,1,4,4,2,118.455,118455,60,1,1000,0.8842,2
11.829433,11829.433,1,1,11,9,2,2,2,2,72.865,72865,79,2,1700,0.711,1
9.7345,9734.5,1,1,14,9,1,3,2,4,78.5,78500,33,2,1500,0.738,2
10.787433,10787.433,1,1,15,9,1,2,3,3,86.789,86789,63,2,800,0.8177,1
6.1418,6141.8,1,2,12,7,2,2,1,1,44.835,44835,72,1,681,0.5062,0
13.451633,13451.633,1,2,16,9,1,3,4,3,46.072,46072,58,1,1200,0.6284,3
10.806667,10806.667,1,1,12,9,1,3,3,3,84.909,84909,41,2,1200,0.8006,2
37.1241,37124.1,1,2,15,9,1,3,4,4,231.063,231063,63,3,2750,0.9857,3
6.644,6644,1,1,15,9,3,3,2,2,73.6,73600,49,2,1000,0.7154,1
12.653167,12653.167,1,1,15,9,1,4,4,2,109.495,109495,68,2,1500,0.8779,2
6.4404,6440.4,2,2,13,9,1,3,1,2,95.199,95199,67,1,600,0.8171,1
14.328267,14328.267,1,2,15,9,1,4,2,2,72.706,72706,74,1,1156,0.7111,0
23.571,23571,1,2,15,9,1,1,4,3,237.07,237070,52,3,5039,0.9794,2
3.809467,3809.467,1,2,12,4,2,2,1,1,18.919,18919,87,1,700,0.2161,0
13.932167,13932.167,1,1,16,8,1,1,2,2,65,65000,58,1,1500,0.6713,2
7.8426,7842.6,1,2,15,9,1,4,5,3,123.059,123059,80,4,5039,0.906,1
29.023233,29023.233,1,1,13,9,1,4,5,4,131.108,131108,47,4,2800,0.964,4
18.261376,18261.376,1,1,16,9,1,1,2,4,303.401,303401,42,0,2000,0.9777,2
7.3745,7374.5,1,1,11,9,1,3,2,2,78.8,78800,50,1,1500,0.7473,1
6.329167,6329.167,1,1,15,8,5,2,1,1,47.467,47467,29,0,1000,0.5775,1
5.392333,5392.333,1,2,13,2,2,3,0,1,6.12,6120,81,0,1159,0.051,0
2.011167,2011.167,1,2,15,6,5,1,1,1,33.399,33399,63,1,1000,0.3831,1
5.068167,5068.167,1,2,12,8,5,2,2,4,50.361,50361,21,2,800,0.541,2
12.4895,12489.5,1,1,17,9,1,3,1,2,110,110000,57,1,2000,0.8644,1
15.216843,15216.843,1,1,13,9,1,4,3,5,85.617,85617,36,0,2000,0.7919,2
14.030333,14030.333,1,1,16,9,3,4,1,1,95.125,95125,52,0,1500,0.8597,1
14.185467,14185.467,1,2,12,6,2,1,3,1,26.449,26449,67,1,830,0.3146,0
1.860467,1860.467,1,2,12,5,2,3,1,1,20.783,20783,73,0,1073,0.2412,0
14.4575,14457.5,1,1,15,9,1,2,4,5,109.577,109577,45,1,2500,0.8541,2
6.307767,6307.767,1,1,12,9,3,4,1,2,84.2,84200,48,1,1400,0.7659,2
7.683333,7683.333,1,1,15,6,3,3,1,4,32.922,32922,43,0,1400,0.386,1
5.548167,5548.167,1,1,12,6,5,3,2,1,35.1,35100,43,1,1200,0.4149,1
11.679567,11679.567,1,1,16,9,1,1,4,4,129.7,129700,59,1,1100,0.9005,3
9.116967,9116.967,1,1,15,7,1,4,2,4,46.1,46100,37,0,2000,0.4926,1
8.5256,8525.6,1,2,14,5,2,4,1,2,26.4,26400,56,1,1000,0.3126,1
6.382667,6382.667,1,1,13,8,1,3,1,3,61.9,61900,24,1,1300,0.6103,2
7.252167,7252.167,1,2,10,9,1,4,1,3,150,150000,29,1,2129,0.9298,1
10.536376,10536.376,1,1,17,9,1,3,3,2,150,150000,58,3,2000,0.9329,1
3.782167,3782.167,1,1,10,6,1,3,2,5,30.875,30875,38,1,700,0.4395,1
11.834833,11834.833,1,1,15,9,1,1,2,2,154.61,154610,29,2,1600,0.928,2
4.175267,4175.267,1,2,12,4,1,2,2,2,16.827,16827,79,1,1000,0.1889,0
15.0585,15058.5,1,1,15,9,1,4,2,3,108.86,108860,40,2,2000,0.852,2
12.645833,12645.833,1,1,12,9,1,3,1,2,94.311,94311,57,0,1500,0.8302,2
12.7418,12741.8,1,1,15,9,3,1,1,2,91.52,91520,48,1,1200,0.7813,1
16.936,16936,1,2,16,8,1,1,4,2,54.899,54899,68,2,1679,0.5867,0
4.401433,4401.433,1,2,15,4,1,3,1,2,15.909,15909,73,1,1200,0.1753,0
12.335433,12335.433,1,2,15,9,1,4,2,2,55,55000,58,1,2009,0.5908,2
7.534433,7534.433,1,1,12,8,3,4,2,3,30,30000,48,1,1939,0.344,2
4.3469,4346.9,1,1,13,6,5,2,2,6,33,33000,22,0,600,0.3789,2
5.036467,5036.467,1,2,15,5,2,1,1,1,25.101,25101,77,0,2000,0.2991,0
7.869533,7869.533,2,1,14,8,1,2,3,4,67,67000,35,0,609,0.6707,3
7.943343,7943.343,1,2,16,9,4,4,2,1,174.956,174956,78,2,2200,0.9498,1
10.057167,10057.167,1,1,13,8,1,2,2,3,64.274,64274,27,1,700,0.6567,2
11.628567,11628.567,2,2,16,9,1,2,4,2,104.7,104700,63,1,600,0.8746,2
4.503467,4503.467,1,2,13,4,2,3,1,1,17.499,17499,80,1,1302,0.1996,0
19.708833,19708.833,1,1,13,9,1,3,3,3,115.822,115822,40,2,5039,0.8765,2
9.169333,9169.333,1,2,15,9,1,2,2,2,73.867,73867,63,1,1200,0.7354,1
15.376633,15376.633,1,2,14,9,3,1,2,3,119.113,119113,63,0,1200,0.8817,1
9.9815,9981.5,1,1,15,6,5,1,1,1,32.295,32295,37,0,1100,0.3833,1
15.465767,15465.767,1,2,16,9,1,,4,2,111.122,111122,70,2,1800,0.8928,2
1.227967,1227.967,2,2,10,3,2,3,1,1,11.099,11099,76,0,400,0.1051,0
5.2506,5250.6,1,2,13,7,1,4,3,2,19.798,19798,78,1,800,0.2205,0
3.082467,3082.467,1,2,10,5,2,3,0,1,21.309,21309,87,0,350,0.2474,0
16.59921,16599.21,1,1,13,9,1,4,5,2,120.423,120423,62,0,1400,0.9254,2
4.207933,4207.933,1,2,12,7,1,2,1,2,48.764,48764,79,1,581,0.4833,0
8.6035,8603.5,1,1,12,8,1,1,3,2,69.829,69829,55,2,1250,0.6798,2
15.526633,15526.633,1,1,11,6,2,1,0,3,34.687,34687,52,0,2200,0.406,1
13.311333,13311.333,1,1,15,9,1,3,2,6,80.336,80336,30,0,1347,0.6993,2
2.707667,2707.667,2,2,11,4,2,2,1,1,16.09,16090,69,1,675,0.1718,0
13.3675,13367.5,1,1,16,8,5,4,2,4,61.965,61965,35,1,700,0.6542,2
14.0163,14016.3,1,2,14,8,2,3,1,1,61.009,61009,71,0,1500,0.6692,1
28.60071,28600.71,1,1,16,9,1,3,4,4,319.262,319262,46,2,2000,0.9906,2
18.352433,18352.433,1,1,15,9,1,4,4,2,151.426,151426,55,1,2500,0.9538,2
6.465133,6465.133,1,1,12,5,3,4,3,4,22.881,22881,57,1,850,0.2644,1
9.120333,9120.333,1,1,12,6,1,1,4,4,44.009,44009,47,3,1500,0.4334,2
3.2748,3274.8,1,1,15,3,3,4,1,1,15.447,15447,69,1,1200,0.1555,0
7.794876,7794.876,1,1,15,9,3,3,0,1,292.304,292304,59,0,1200,0.9951,1
3.953767,3953.767,1,2,12,4,3,3,3,2,17.399,17399,65,2,1200,0.1977,1
10.48171,10481.71,2,2,14,9,1,2,1,2,130,130000,55,1,500,0.9041,2
2.0353,2035.3,1,2,14,5,3,3,2,1,20.399,20399,78,1,1026,0.2363,0
2.230133,2230.133,1,2,16,4,2,3,1,1,17.999,17999,76,1,1150,0.2057,0
14.266967,14266.967,1,1,13,9,1,2,3,2,78.769,78769,51,2,3000,0.8487,2
8.067133,8067.133,1,1,12,8,1,2,2,2,46.981,46981,56,0,1200,0.6025,1
4.634767,4634.767,1,2,12,5,1,2,3,2,26.642,26642,87,1,748,0.3059,0
1.764267,1764.267,1,1,13,4,1,3,1,2,18.958,18958,78,1,1200,0.2164,0
11.3895,11389.5,1,1,13,9,1,3,2,2,109.528,109528,34,2,2500,0.8533,2
8.934967,8934.967,1,1,15,8,1,2,6,3,55.981,55981,66,2,1300,0.6095,2
9.411033,9411.033,1,1,12,7,1,2,2,5,48,48000,36,1,1000,0.5348,3
24.556167,24556.167,1,2,15,9,1,3,3,2,147.389,147389,41,1,5039,0.948,2
3.331333,3331.333,1,2,12,2,2,2,1,2,5.483,5483,87,1,330,0.0471,0
8.849667,8849.667,1,1,12,6,3,3,2,3,30.736,30736,52,2,550,0.3555,1
4.325467,4325.467,1,2,16,8,2,2,1,1,55.197,55197,82,0,800,0.5758,1
2.706133,2706.133,1,2,10,3,2,3,1,1,14.268,14268,77,0,1500,0.1517,0
12.859567,12859.567,1,1,12,9,1,4,5,3,199,199000,61,3,1200,0.9682,3
5.513333,5513.333,1,1,15,1,3,4,1,1,2.166,2166,56,1,1100,0.0038,1
7.648967,7648.967,1,1,13,6,4,3,2,1,34,34000,36,2,1200,0.392,1
7.379,7379,1,2,15,8,3,4,1,1,61,61000,53,1,1811,0.6375,1
4.186667,4186.667,1,2,13,6,5,1,1,1,39.416,39416,64,1,2000,0.4513,1
13.651133,13651.133,1,2,15,8,1,1,1,2,59.982,59982,64,0,1119,0.6537,0
8.563543,8563.543,2,2,17,8,1,3,4,2,59.636,59636,62,0,650,0.6873,1
2.1055,2105.5,1,2,12,4,2,3,0,2,20.8,20800,61,0,550,0.207,2
4.288967,4288.967,1,2,11,5,3,1,1,2,25.876,25876,51,1,350,0.3402,1
10.294267,10294.267,1,2,12,7,1,1,1,2,40.096,40096,71,0,631,0.4631,0
7.5525,7552.5,1,1,11,5,4,3,2,4,28.3,28300,47,1,750,0.3294,2
15.123753,15123.753,1,2,16,9,1,4,3,4,300,300000,43,1,5039,0.9901,2
6.620767,6620.767,1,2,12,9,1,3,3,3,72.798,72798,70,2,700,0.7072,1
5.918933,5918.933,1,1,12,1,1,4,1,2,4.509,4509,79,1,800,0.0415,0
11.771867,11771.867,1,1,13,9,5,3,2,3,-32.483,-32483,38,1,2000,0.3799,3
5.790333,5790.333,1,1,15,8,5,2,1,1,44.668,44668,34,1,800,0.5604,1
12.028833,12028.833,2,1,16,9,1,2,2,6,134.45,134450,31,1,1300,0.8976,2
13.581443,13581.443,1,1,16,9,1,3,2,3,75,75000,39,2,1600,0.7194,2
6.001567,6001.567,1,1,16,9,1,4,2,2,43,43000,61,2,850,0.488,2
23.632543,23632.543,1,1,16,9,1,4,2,4,235.05,235050,40,1,2000,0.9793,2
3.091333,3091.333,2,2,13,4,2,3,2,1,17.68,17680,64,1,600,0.2019,1
9.5652,9565.2,1,1,14,8,1,4,2,2,55,55000,33,1,1700,0.5969,1
5.127667,5127.667,2,2,12,8,1,2,4,4,60.5,60500,52,1,800,0.6356,3
27.801833,27801.833,1,1,16,9,1,4,2,2,64.015,64015,59,2,5039,0.7564,2
25.451709,25451.709,1,2,17,9,1,3,2,2,199.33,199330,63,1,1500,0.9879,2
8.357167,8357.167,1,2,15,9,1,3,2,4,90,90000,45,1,500,0.8003,2
2.080733,2080.733,1,2,13,5,1,3,3,3,6.468,6468,63,0,600,0.0518,1
13.9292,13929.2,1,1,15,9,1,2,8,5,6.774,6774,45,4,1500,0.054,3
39.835167,39835.167,1,2,16,9,1,3,2,2,85.53,85530,52,1,2000,0.9546,2
10.694667,10694.667,1,2,15,9,1,2,3,3,90.16,90160,47,1,1200,0.8062,2
20.595043,20595.043,1,1,16,9,1,2,2,4,457.828,457828,48,1,1200,0.996,3
